S.No.,State Code,State Name,District Code,District Name,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Non_Workers,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Households_with_separate_kitchen_Cooking_inside_house,Having_bathing_facility_Total_Households,Having_latrine_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_Un_covered_well_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_River_Canal_Households,Main_source_of_drinking_water_Other_sources_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Location_of_drinking_water_source_Near_the_premises_Households,Location_of_drinking_water_source_Within_the_premises_Households,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Main_source_of_drinking_water_Tapwater_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Location_of_drinking_water_source_Away_Households,Married_couples_1_Households,Married_couples_2_Households,Married_couples_3_Households,Married_couples_3_or_more_Households,Married_couples_4_Households,Married_couples_5__Households,Married_couples_None_Households
724,9,Uttar Pradesh,163,Hathras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,9,Uttar Pradesh,151,Jalaun,165,1689974,906092,783882,1075196,653430,421766,620764,470969,149795,1069210,42616,104176,2217,18615,304856,91565,169207,327534,282919,167911,104699,106888,1169557,461666,1631223,1002817,410090,274954,276045,206627,114634,10397,221913,80,84,789,1062,136422,107861,109,52267,1875,8108,18352,26460,22595,118550,43404,52551,102078,40131,42936,170673,65432,20490,26905,4837,1578,24209
726,9,Uttar Pradesh,152,Jaunpur,194,4494204,2220465,2273739,2731677,1565394,1166283,1437375,934157,503218,3056829,56508,181467,8002,52398,926088,80582,665376,939616,769693,520111,353996,256398,3531099,1344789,4875888,2826453,927026,689979,513794,239695,131852,50739,466045,476,830,5765,7858,325066,238355,787,135340,10919,14453,32514,46967,37350,195412,65655,92407,249212,175397,103567,321922,168722,75638,121720,29276,16806,54624
727,9,Uttar Pradesh,153,Jhansi,166,1998603,1057436,941167,1304513,783705,520808,814914,565357,249557,1183689,94342,183340,8517,40774,309592,195321,184997,370685,341371,186348,99814,92586,1287584,483088,1770672,1171301,510728,308331,334347,238492,147302,32093,223433,293,416,2140,3606,152745,135508,757,93390,8362,10448,27819,38267,32978,173991,69717,71296,108729,37233,69967,223646,72987,21485,27675,4792,1398,33912
728,9,Uttar Pradesh,155,Kannauj,160,1656616,881776,774840,1017087,603596,413491,524676,430934,93742,1131940,32510,61491,2488,18082,299785,65985,237853,283674,263749,175582,107628,95072,1170752,543034,1713786,1069916,361028,223535,259962,157415,85404,1521,226228,67,190,942,1496,146596,72121,297,47225,2930,7399,18880,26279,24713,109000,38071,46216,103765,39694,60021,186544,43298,11331,14941,2745,865,33955
729,9,Uttar Pradesh,156,Kanpur Dehat,163,1796184,963255,832929,1170243,692964,477279,628864,493991,134873,1167320,23831,49753,2682,25354,363933,41323,235341,344866,341845,223529,157167,97740,1406418,475166,1881584,1100820,415918,276272,309804,197245,89107,21093,251016,120,218,513,1138,167007,85797,287,53449,1260,9635,24395,34030,31923,146889,53074,61892,118132,30422,76669,225671,54270,11525,14806,2502,779,34726
730,9,Uttar Pradesh,157,Kanpur Nagar,164,4581268,2459806,2121462,3243022,1829179,1413843,1572232,1299871,272361,3009036,421694,517271,33966,93296,364869,684906,338620,766906,794860,651228,515772,396565,3490778,676306,4167084,2630411,1209554,731795,794999,647223,520077,9901,532030,362,603,3197,5583,312338,415726,1421,271007,111980,23501,57510,81011,90760,414383,161359,162264,255733,70021,93084,563353,129879,31553,40549,6956,2040,87367
731,9,Uttar Pradesh,633,Kasganj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,9,Uttar Pradesh,158,Kaushambi,174,1599596,838485,761111,813424,507279,306145,639086,402644,236442,960510,22034,43753,1503,15029,349856,30764,184229,253910,180825,146757,89011,45341,905188,670750,1575938,1034099,336401,210556,264959,92723,46197,15274,232180,86,228,205,699,171705,33644,180,26654,2011,9311,22015,31326,23683,103416,35056,44677,105957,35694,71044,196096,41806,10001,13548,2564,983,24943
733,9,Uttar Pradesh,159,Kheri,153,4021243,2123187,1898056,2034044,1237157,796887,1264718,1058483,206235,2756525,86948,122761,3402,29252,754938,107672,717340,621684,442748,223669,129627,128548,2274462,1833578,4108040,2582597,896611,510832,672234,277898,176324,6366,494669,100,613,2581,3553,217968,432949,259,202411,7623,21824,59355,81179,71913,300109,104859,123337,250660,78088,59119,499239,108542,26362,35556,6872,2322,66699
734,9,Uttar Pradesh,160,Kushinagar,189,3564544,1818055,1746489,1954820,1183722,771098,1116973,804857,312116,2447571,29304,127331,3486,35931,742324,42775,836856,424892,367405,249265,170911,119625,2180924,1550315,3731239,2236842,772777,500373,473720,266463,95139,580,378703,195,567,3962,5106,214524,303575,382,171798,2702,9117,26079,35196,33962,194609,64329,96318,224748,104073,40527,328791,131217,44482,65323,14535,6306,33295
735,9,Uttar Pradesh,161,Lalitpur,167,1221592,641011,580581,641191,397586,243605,503351,326783,176568,718241,20720,77082,1079,9906,258013,43819,185575,202692,154118,61543,32237,34658,674358,509536,1183894,793551,265080,159666,201091,84273,42178,31045,163443,72,237,111,517,115487,36945,97,20604,2110,7680,20378,28058,18155,94058,33251,42652,74048,21714,65446,145245,40139,11857,15312,2667,788,17182
736,9,Uttar Pradesh,162,Lucknow,157,4589838,2394476,2195362,3127260,1742440,1384820,1542806,1226399,316407,3047032,469747,582769,68506,152257,344155,717566,489898,554301,552171,428121,378742,639260,3094625,1146880,4241505,2678289,1161686,685258,796009,654614,539863,4305,380839,456,491,4561,7110,243172,503471,1602,427563,60932,24634,59605,84239,91280,406787,158994,156513,253877,77688,75948,560253,129383,33210,43679,7923,2546,89276
737,9,Uttar Pradesh,165,Mahoba,169,875958,466358,409600,488106,302283,185823,349676,237153,112523,526282,12874,42936,1316,11298,198298,48525,119002,141201,131165,60400,33810,37165,526669,403649,930318,527067,201394,137393,154755,70567,41692,25175,117760,123,191,351,844,97343,19921,179,18115,1170,6219,14004,20223,12647,65642,23423,29572,57356,20253,46210,104537,31794,8899,11462,2001,562,15681
738,9,Uttar Pradesh,164,Mahrajganj,187,2684703,1381754,1302949,1419144,881674,537470,994253,659465,334788,1690450,23647,91844,2694,27339,573046,34033,456350,388464,308064,185236,129222,95863,1574418,1252595,2827013,1694493,595114,370573,354808,190169,79375,299,218828,205,535,3383,4644,189001,198951,521,196296,1835,9181,23850,33031,25467,150555,49648,75440,162847,75268,33749,245177,100129,34497,48972,10324,4151,27423
739,9,Uttar Pradesh,166,Mainpuri,148,1868529,993377,875152,1203885,712110,491775,560840,466067,94773,1307689,43074,79022,2642,24451,338475,72783,234774,353287,319158,230731,144516,111696,1406443,519493,1925936,1193660,402321,265638,288281,158322,72089,2801,242981,31,70,1032,1221,140987,128576,88,63151,4252,7670,19256,26926,24297,117640,40481,52862,122392,44226,41621,204465,57849,16122,21571,4084,1365,27299
740,9,Uttar Pradesh,167,Mathura,145,2547184,1367125,1180059,1507746,943346,564400,840939,635142,205797,1706245,107867,281239,8726,37596,407488,177802,303291,420976,344961,233264,155937,103102,1571793,691359,2263152,1600686,535738,327854,378353,240390,154472,32876,246837,48,131,7650,8707,110040,193876,878,119348,44350,9034,23392,32426,30658,159951,56483,72810,159432,58974,106867,273054,72044,25566,33795,6257,1972,31890
741,9,Uttar Pradesh,168,Mau,192,2205968,1114709,1091259,1363044,773082,589962,696747,475413,221334,1509221,40087,149908,2656,26716,352207,99321,344570,410737,320743,256784,209493,150462,1708560,659237,2367797,1402738,467343,323260,297148,160149,87874,407,273408,64,233,3188,3727,109751,187140,242,42095,3106,4729,12661,17390,17062,94455,31074,46319,129170,79818,23942,177926,76849,29470,44690,10202,5018,21368
742,9,Uttar Pradesh,169,Meerut,138,3443689,1825743,1617946,2141488,1254520,886968,1090539,898810,191729,2353150,236071,425624,23717,69473,381520,422303,412280,495861,469403,359944,254337,275076,2302997,990312,3293309,2165117,780475,451827,527894,497784,421643,177,311371,62,75,6923,7440,77119,470187,380,248730,32332,10069,30220,40289,46649,241587,91147,103791,206090,80779,21439,386915,102003,28894,37713,6723,2096,42114
743,9,Uttar Pradesh,170,Mirzapur,199,2496970,1312302,1184668,1428683,865837,562846,881996,613061,268935,1614974,43500,145997,4447,24518,465152,77963,361642,421577,340261,232189,177109,140668,1691126,868542,2559668,1590528,552177,346773,346953,131018,102361,62226,274880,1218,968,853,3724,190622,98038,685,44170,7808,9304,26529,35833,28534,146756,50460,67762,139889,68341,102159,235797,80665,29306,44335,9941,5088,30022
744,9,Uttar Pradesh,171,Moradabad,135,4772006,2503186,2268820,2263848,1357435,906413,1417811,1193439,224372,3354195,179473,281758,11690,61846,692398,355518,635957,725118,492338,296210,186311,186489,2545795,2097292,4643087,3168270,988486,525574,700569,532409,496107,192,509146,77,162,6848,7297,99762,650922,210,266687,10544,14543,47550,62093,65904,304648,107450,131294,307224,110774,34055,580311,110215,25797,33483,5967,1719,60730
745,9,Uttar Pradesh,172,Muzaffarnagar,133,4143512,2193434,1950078,2417339,1448528,968811,1291644,1081569,210075,2851868,147785,368153,10077,56149,673746,296104,826387,780470,531913,281747,148770,98691,2673586,1431537,4105123,2671757,911621,544283,579578,553728,449383,264,465696,134,202,8410,9516,150102,478281,770,203329,21322,11875,36471,48346,51215,263529,96254,116060,261518,107994,53004,457996,123358,33548,44071,8004,2519,55962
746,9,Uttar Pradesh,173,Pilibhit,151,2031007,1072002,959005,1061095,654290,406805,618605,534939,83666,1412402,47723,83006,2870,18097,371752,89638,294135,281158,240057,117838,77602,66129,1086632,977839,2064471,1320476,449673,256276,330245,169387,162404,307,259939,46,163,1858,2186,50892,298535,119,98099,1041,9361,26996,36357,35218,154326,53790,65318,133028,37759,12043,262977,52172,11258,14557,2574,725,31764
747,9,Uttar Pradesh,174,Pratapgarh,131,867848,437744,430104,401515,250122,151393,481294,251691,229603,386554,17984,71612,716,5961,209813,24269,142397,111276,70969,35206,21854,19109,402948,488621,891569,545987,204801,115608,169441,42404,20284,45188,104251,712,1456,664,3756,95295,21922,924,23928,13099,5456,19446,24902,21840,91586,35231,34515,53867,7691,60829,130262,27706,4659,5519,723,137,14559
747,9,Uttar Pradesh,174,Pratapgarh,173,3209141,1606085,1603056,1931559,1121381,810178,1066601,704569,362032,2142540,46358,140538,5149,34400,711085,41701,427626,558350,456752,332742,238011,197846,2231374,1059636,3291010,2002569,703727,492097,463068,186336,74799,69561,341391,394,459,2223,3747,291932,155290,671,113727,4594,14513,33056,47569,36506,184070,62623,84941,199577,103038,87032,305243,119337,42824,63749,14405,6520,45925
748,9,Uttar Pradesh,120,Prayagraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,9,Uttar Pradesh,175,Rae Bareli,158,3405559,1752542,1653017,1965843,1165965,799878,1204710,867393,337317,2200849,65080,247856,5184,34788,705025,73393,540661,538301,477689,270775,182823,153041,2178952,1286726,3465678,2116007,776583,506583,568968,297883,112567,52141,430363,216,497,819,2251,341166,172901,719,125452,10160,22027,47037,69064,57790,256164,90533,107841,219117,70008,100286,401983,109774,25849,34820,6641,2330,67776
750,9,Uttar Pradesh,176,Rampur,136,2335819,1223889,1111930,1043666,630408,413258,737261,609693,127568,1598558,62281,131112,3847,25960,396775,143217,278477,374898,171242,85117,51703,43839,1008445,1235413,2243858,1576123,491164,258913,339126,254563,260618,167,242661,64,159,2442,2885,40024,341262,220,145801,3358,7548,25173,32721,34149,150333,52141,64043,158241,52146,12155,295265,48438,10137,12988,2163,688,36750
751,9,Uttar Pradesh,177,Saharanpur,132,3466382,1834106,1632276,2077108,1220114,856994,1037344,911136,126208,2429038,149035,404499,9699,38816,605082,284156,474060,600668,431491,256510,163463,154153,2090428,1279517,3369945,2228689,769736,433862,472744,468873,343084,276,388400,32,726,6262,8812,131048,408736,1792,190539,9937,10249,33995,44244,51906,253552,93215,108431,220551,70629,49192,425406,92433,21262,27238,4667,1309,43899
752,9,Uttar Pradesh,659,Sambhal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,9,Uttar Pradesh,178,Sant Kabir Nagar,186,1715183,869656,845527,954949,567098,387851,539469,383482,155987,1175714,17671,79525,2031,19729,324972,27179,341757,290532,205875,129442,86528,63506,1126522,683053,1809575,1108368,352395,250502,231166,123330,38686,369,162394,120,283,1649,2341,109340,130175,289,91688,1904,5769,12844,18613,14742,75305,24834,35729,100000,64122,18525,143246,59397,24175,36322,8238,3909,19075
754,9,Uttar Pradesh,180,Shahjahanpur,152,3006538,1606403,1400135,1490930,915142,575788,892214,783313,108901,2114324,91958,115163,3889,27533,520289,134714,451571,476064,315873,158430,96308,87355,1594486,1324615,2919101,1961237,652237,368743,496446,243864,198260,1670,362204,86,273,4061,4627,115436,368601,207,148086,6034,17460,41129,58589,49628,201954,70340,81986,190971,66687,34164,366501,74807,18274,23682,4195,1213,53211
755,9,Uttar Pradesh,660,Shamli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,9,Uttar Pradesh,181,Shrawasti,181,1117361,593897,523464,423313,276700,146613,403755,293981,109774,713606,4828,20419,624,10074,248770,8504,155698,97160,56242,29567,19744,15648,375594,701550,1077144,723443,245098,143979,173524,73503,22439,11231,98077,86,122,460,800,71920,96629,132,74873,134,6971,17824,24795,17787,68365,23651,26927,64039,29077,17727,115235,36086,11674,17125,3761,1690,17830
757,9,Uttar Pradesh,182,Siddharthnagar,184,2559297,1295095,1264202,1228926,740718,488208,878898,583633,295265,1680399,25883,93088,2434,24662,480165,33348,676987,335977,204260,110056,73465,56516,1467787,1217027,2684814,1690396,504002,359977,328991,148764,47813,899,211708,195,469,2540,3633,169064,174044,429,158749,851,11754,23357,35111,23503,105639,35687,46449,139753,95974,33369,202196,88924,34316,52478,12261,5901,32879
758,9,Uttar Pradesh,183,Sitapur,154,4483992,2375264,2108728,2283733,1397702,886031,1422602,1171252,251350,3061390,74072,102040,3874,34609,827583,111319,714304,656401,482220,221898,136383,127750,2347731,2141696,4489427,2862383,1000987,588318,767387,371343,145037,35189,520109,215,535,2617,3967,321069,350723,600,230288,5546,28964,69186,98150,81636,326643,112858,132149,278902,90166,122069,545306,124407,29131,39124,7532,2461,85024
759,9,Uttar Pradesh,184,Sonbhadra,200,1862559,971344,891215,985708,601988,383720,730399,463611,266788,1132160,40467,95582,5149,25220,337048,91040,306218,297226,212565,120822,82614,63846,1092648,745126,1837774,1203938,418914,237866,312438,90701,78826,57297,210788,1027,3847,1046,7031,158004,71772,1111,47641,6067,10860,28266,39126,27373,136612,48023,61216,116835,34345,97142,217864,61110,15940,21647,4199,1508,26297
760,9,Uttar Pradesh,185,Sultanpur,179,3797117,1914586,1882531,2239902,1300248,939654,1242632,869838,372794,2554485,55055,233701,5956,44008,839737,49891,460210,637015,526973,306046,188848,176414,2310783,1118891,3429674,2376875,828222,580164,564210,278962,101900,47690,415868,317,476,2001,3368,300237,227335,574,154994,4090,19782,38990,58772,44428,215780,74378,96974,231911,121462,100353,350025,142503,51197,74847,16356,7294,60550
761,9,Uttar Pradesh,186,Unnao,156,3108367,1630087,1478280,1773584,1053063,720521,1124744,851014,273730,1983623,70484,99466,3476,28719,596317,121039,501457,512965,415378,240024,136688,101934,1915619,1130103,3045722,1893706,706851,453462,544317,362568,141351,32612,459680,99,263,904,1654,275402,210791,388,68748,4404,20946,44083,65029,54007,241767,85034,102726,202134,58561,81298,388588,86512,21027,27502,4930,1545,64889
762,9,Uttar Pradesh,187,Varanasi,197,3676841,1921857,1754984,2403903,1389116,1014787,1220708,921234,299474,2456133,202055,336056,19214,57583,438935,316129,467782,608174,557052,447926,351391,281652,2748818,906367,3655185,2260457,856070,531549,456434,301753,295357,39259,305591,248,245,2712,3706,167334,278202,501,187518,33999,8695,25178,33873,37527,203836,73153,93156,195585,108410,96168,305032,118204,47717,73989,17459,8813,44479
763,19,West Bengal,664,Alipurduar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,19,West Bengal,305,Bankura,339,3596674,1838095,1758579,2232992,1299337,933655,1466220,1050822,415398,2130454,45126,334670,4273,34128,900515,90885,450029,545200,686924,261478,143882,133465,2241357,1417787,3659144,1942335,1014764,637834,569436,136050,153487,79084,570733,992,3939,2238,8191,320938,149249,1022,90581,175975,27014,60032,87046,116281,469864,207816,145767,154069,45459,286251,516864,122273,30691,38270,5902,1677,79031
765,19,West Bengal,307,Birbhum,334,3502404,1790920,1711484,2158447,1201481,956966,1331603,1029770,301833,2170801,57010,333752,5210,39636,831044,134565,417769,661190,622372,245201,122865,115743,2200345,1346802,3547147,2008655,952059,539463,663318,186877,195797,38633,633070,358,2587,1858,5719,387558,140634,916,129079,147657,33178,88186,121364,151965,527618,223375,152278,142195,21777,284762,607715,95683,15427,18110,2200,483,91446
766,19,West Bengal,308,Cooch Behar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,19,West Bengal,310,Dakshin Dinajpur,331,1676276,857199,819077,1083685,596474,487211,702987,499560,203427,973289,37186,168069,2518,24318,390949,70077,247675,323965,327064,135556,63286,52345,1155081,534394,1689475,937283,465982,271423,371447,86762,145974,2362,359461,25,217,2689,3163,146370,149127,232,30454,86398,13268,38679,51947,78130,270930,115122,77678,65759,7585,100724,300973,46022,5698,6579,763,118,42647
768,19,West Bengal,309,Darjeeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,19,West Bengal,312,Hooghly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,19,West Bengal,313,Howrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,19,West Bengal,314,Jalpaiguri,328,3872846,1983064,1889782,2498780,1396622,1102158,1512910,1091361,421549,2359936,138522,382500,9322,48818,798378,319426,455854,765613,814395,292056,150360,129393,2626587,1203423,3830010,2259507,1035449,575667,772808,302540,428531,321013,304467,4128,7022,13573,27311,239567,478249,2588,187441,97725,27411,73578,100989,147903,554594,225003,181688,182939,22879,143585,647052,93625,11798,13728,1629,301,106996
772,19,West Bengal,703,Jhargram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,19,West Bengal,702,Kalimpong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,19,West Bengal,315,Kolkata,342,4496694,2356766,2139928,3588137,1926915,1661222,1795740,1412466,383274,2700954,623579,927602,136618,252644,0,1308106,255171,597841,820902,555529,425245,691804,3436193,410988,3847181,2025389,1433314,1014769,942739,868116,915319,1735,95578,1095,1464,8650,14815,207658,698088,3606,849526,55389,50120,121054,171174,227976,590949,224157,138816,158092,43968,58437,641384,112874,20397,25185,3635,1153,184740
775,19,West Bengal,316,Malda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,19,West Bengal,319,Murshidabad,333,7103807,3627564,3476243,4055834,2177187,1878647,2589907,1985667,604240,4513900,92742,541169,7951,79729,1501066,350899,837828,1428661,1210859,443254,230242,170051,4346870,3031841,7378711,4390564,1717594,991413,1456525,388157,617358,7421,1419053,191,2227,16353,20536,510541,656450,1765,109233,236393,58934,159421,218355,261786,963617,396087,305744,320901,59019,394901,1204751,161887,27361,32750,4328,1061,162504
777,19,West Bengal,320,Nadia,336,5167600,2653768,2513832,3480555,1878866,1601689,1842607,1554090,288517,3324993,168314,623729,12787,77210,1081381,468390,605490,1093403,1052487,412193,236828,209562,3635454,1570127,5205581,2745828,1484986,934417,1103326,456320,955780,2492,1010328,145,971,14324,16259,250539,837334,819,199423,181019,39958,120563,160521,264946,856282,367982,223354,186713,28340,143983,929744,149929,23962,28090,3386,742,124093
778,19,West Bengal,303,North 24 Parganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,19,West Bengal,704,Paschim Bardhaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,19,West Bengal,318,Paschim Medinipur,344,5913457,3007885,2905572,4078412,2266913,1811499,2509159,1757358,751801,3404298,108068,663811,8970,62108,1364335,201048,831300,1139784,1289873,477973,262072,211437,4247835,1689984,5937819,3243971,1664250,990179,981901,251410,582455,158649,832723,1190,2677,5737,10975,518505,304169,1371,246740,232713,40219,103669,143888,215866,823885,368112,239907,239237,55259,439595,899178,191014,42055,52565,8160,2350,119512
781,19,West Bengal,306,Purba Bardhaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,19,West Bengal,317,Purba Medinipur,345,5095875,2629834,2466041,3923194,2149073,1774121,1910320,1516096,394224,3185555,55834,530761,9076,67707,1193006,170707,776367,1219166,1289927,444668,236549,184225,4181579,1021541,5203120,2866678,1384242,842025,862604,166407,937702,652,961403,234,2153,4126,10007,535804,111005,3494,123719,164984,30723,86651,117374,192185,723445,320716,210544,206875,51851,452736,778902,161071,34753,42159,6202,1204,117413
783,19,West Bengal,321,Purulia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,19,West Bengal,304,South 24 Parganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
